startTime,Model,OSVersion,Protocol,Role,PayloadSize,NumberOfContacts,NumberOfIDs,NumberOfContactsPeer,NumberOfIDsPeer,StartVerifying,Verified,StartCalculatingV,CalculatedV,StartIntersecting,Intersected,StartCalculatingZ,CalculatedZ,StartCalculatingPOK,CalculatedPOK,PSICompleted,StartedBrowsingBonjour,DiscoveredReceiverBonjour,SendingStartPSIRequest,ReceivedStartPSIResponse,SendingFinishPSIRequest,ReceivedFinishPSIResponse,SendingDiscoverRequest,ReceivedDiscoverResponse,StartsSendingFile,UploadFinished,precomputationDuration,DiscoverCompleted
2020-10-11T22:27:20.974Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489137.0,10000,20,,,,,,,,,,,,,,2020-10-11T22:27:26.439Z,2020-10-11T22:27:26.446Z,,,,,2020-10-11T22:27:26.446Z,2020-10-11T22:27:26.555Z,2020-10-11T22:27:26.648Z,2020-10-11T22:27:27.548Z,13.65406596660614,2020-10-11T22:27:26.594Z
2020-10-11T22:27:48.116Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489140.0,15000,1,,,,,,,,,,,,,,2020-10-11T22:27:53.580Z,2020-10-11T22:27:53.585Z,,,,,2020-10-11T22:27:53.586Z,2020-10-11T22:27:53.693Z,2020-10-11T22:27:53.783Z,2020-10-11T22:27:54.633Z,20.280089020729065,2020-10-11T22:27:53.732Z
2020-10-11T22:28:15.102Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489143.0,15000,10,,,,,,,,,,,,,,2020-10-11T22:28:20.596Z,2020-10-11T22:28:20.601Z,,,,,2020-10-11T22:28:20.601Z,2020-10-11T22:28:20.711Z,2020-10-11T22:28:20.804Z,2020-10-11T22:28:21.637Z,20.172959089279175,2020-10-11T22:28:20.748Z
2020-10-11T22:28:42.236Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489136.0,15000,20,,,,,,,,,,,,,,2020-10-11T22:28:47.713Z,2020-10-11T22:28:47.717Z,,,,,2020-10-11T22:28:47.717Z,2020-10-11T22:28:47.826Z,2020-10-11T22:28:47.916Z,2020-10-11T22:28:48.734Z,20.29204297065735,2020-10-11T22:28:47.862Z
2020-10-11T22:28:48.901Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489142.0,100,1,,,,,,,,,,,,,,2020-10-11T22:28:54.337Z,2020-10-11T22:28:54.342Z,,,,,2020-10-11T22:28:54.342Z,2020-10-11T22:28:54.450Z,2020-10-11T22:28:54.547Z,2020-10-11T22:28:55.373Z,0.14405107498168945,2020-10-11T22:28:54.488Z
2020-10-11T22:28:55.547Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489135.0,100,10,,,,,,,,,,,,,,2020-10-11T22:29:00.879Z,2020-10-11T22:29:00.884Z,,,,,2020-10-11T22:29:00.884Z,2020-10-11T22:29:00.989Z,2020-10-11T22:29:01.081Z,2020-10-11T22:29:01.937Z,0.14028894901275635,2020-10-11T22:29:01.024Z
2020-10-11T22:29:02.120Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489142.0,100,20,,,,,,,,,,,,,,2020-10-11T22:29:07.579Z,2020-10-11T22:29:07.584Z,,,,,2020-10-11T22:29:07.584Z,2020-10-11T22:29:07.690Z,2020-10-11T22:29:07.787Z,2020-10-11T22:29:08.705Z,0.13770997524261475,2020-10-11T22:29:07.730Z
2020-10-11T22:29:10.084Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489141.0,1000,1,,,,,,,,,,,,,,2020-10-11T22:29:15.412Z,2020-10-11T22:29:15.417Z,,,,,2020-10-11T22:29:15.417Z,2020-10-11T22:29:15.519Z,2020-10-11T22:29:15.612Z,2020-10-11T22:29:16.431Z,1.3430819511413574,2020-10-11T22:29:15.556Z
2020-10-11T22:29:17.820Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489143.0,1000,10,,,,,,,,,,,,,,2020-10-11T22:29:23.079Z,2020-10-11T22:29:23.084Z,,,,,2020-10-11T22:29:23.084Z,2020-10-11T22:29:23.191Z,2020-10-11T22:29:23.286Z,2020-10-11T22:29:24.140Z,1.3371820449829102,2020-10-11T22:29:23.230Z
2020-10-11T22:29:25.564Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489138.0,1000,20,,,,,,,,,,,,,,2020-10-11T22:29:30.895Z,2020-10-11T22:29:30.903Z,,,,,2020-10-11T22:29:30.903Z,2020-10-11T22:29:31.005Z,2020-10-11T22:29:31.093Z,2020-10-11T22:29:31.932Z,1.3565280437469482,2020-10-11T22:29:31.042Z
2020-10-11T22:29:38.808Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489139.0,5000,1,,,,,,,,,,,,,,2020-10-11T22:29:44.078Z,2020-10-11T22:29:44.447Z,,,,,2020-10-11T22:29:44.447Z,2020-10-11T22:29:44.553Z,2020-10-11T22:29:44.646Z,2020-10-11T22:29:45.457Z,6.765843033790588,2020-10-11T22:29:44.591Z
2020-10-11T22:29:52.473Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489141.0,5000,10,,,,,,,,,,,,,,2020-10-11T22:29:57.878Z,2020-10-11T22:29:57.883Z,,,,,2020-10-11T22:29:57.883Z,2020-10-11T22:29:57.989Z,2020-10-11T22:29:58.079Z,2020-10-11T22:29:58.934Z,6.892316937446594,2020-10-11T22:29:58.027Z
2020-10-11T22:30:05.767Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489136.0,5000,20,,,,,,,,,,,,,,2020-10-11T22:30:11.102Z,2020-10-11T22:30:11.107Z,,,,,2020-10-11T22:30:11.107Z,2020-10-11T22:30:11.215Z,2020-10-11T22:30:11.303Z,2020-10-11T22:30:12.187Z,6.697420001029968,2020-10-11T22:30:11.250Z
2020-10-11T22:30:25.898Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489140.0,10000,1,,,,,,,,,,,,,,2020-10-11T22:30:30.898Z,2020-10-11T22:30:30.902Z,,,,,2020-10-11T22:30:30.902Z,2020-10-11T22:30:31.000Z,2020-10-11T22:30:31.084Z,2020-10-11T22:30:31.901Z,13.513756036758423,2020-10-11T22:30:31.031Z
2020-10-11T22:30:45.402Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489142.0,10000,10,,,,,,,,,,,,,,2020-10-11T22:30:50.877Z,2020-10-11T22:30:50.882Z,,,,,2020-10-11T22:30:50.882Z,2020-10-11T22:30:50.990Z,2020-10-11T22:30:51.088Z,2020-10-11T22:30:51.973Z,13.289708018302917,2020-10-11T22:30:51.031Z
2020-10-11T22:31:05.747Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489140.0,10000,20,,,,,,,,,,,,,,2020-10-11T22:31:11.168Z,2020-10-11T22:31:11.173Z,,,,,2020-10-11T22:31:11.173Z,2020-10-11T22:31:11.278Z,2020-10-11T22:31:11.377Z,2020-10-11T22:31:12.205Z,13.546226024627686,2020-10-11T22:31:11.322Z
2020-10-11T22:31:32.632Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489141.0,15000,1,,,,,,,,,,,,,,2020-10-11T22:31:38.093Z,2020-10-11T22:31:38.100Z,,,,,2020-10-11T22:31:38.100Z,2020-10-11T22:31:38.206Z,2020-10-11T22:31:38.292Z,2020-10-11T22:31:39.185Z,20.14101994037628,2020-10-11T22:31:38.240Z
2020-10-11T22:31:59.937Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489140.0,15000,10,,,,,,,,,,,,,,2020-10-11T22:32:05.333Z,2020-10-11T22:32:05.339Z,,,,,2020-10-11T22:32:05.339Z,2020-10-11T22:32:05.451Z,2020-10-11T22:32:05.542Z,2020-10-11T22:32:06.371Z,20.45561397075653,2020-10-11T22:32:05.489Z
2020-10-11T22:32:26.952Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489141.0,15000,20,,,,,,,,,,,,,,2020-10-11T22:32:31.953Z,2020-10-11T22:32:31.958Z,,,,,2020-10-11T22:32:31.958Z,2020-10-11T22:32:32.067Z,2020-10-11T22:32:32.157Z,2020-10-11T22:32:32.976Z,20.268229007720947,2020-10-11T22:32:32.103Z
2020-10-11T22:32:33.142Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489141.0,100,1,,,,,,,,,,,,,,2020-10-11T22:32:38.633Z,2020-10-11T22:32:38.638Z,,,,,2020-10-11T22:32:38.638Z,2020-10-11T22:32:38.745Z,2020-10-11T22:32:38.839Z,2020-10-11T22:32:39.643Z,0.144476056098938,2020-10-11T22:32:38.783Z
2020-10-11T22:32:39.818Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489139.0,100,10,,,,,,,,,,,,,,2020-10-11T22:32:45.099Z,2020-10-11T22:32:45.104Z,,,,,2020-10-11T22:32:45.104Z,2020-10-11T22:32:45.211Z,2020-10-11T22:32:45.300Z,2020-10-11T22:32:46.226Z,0.14128601551055908,2020-10-11T22:32:45.249Z
2020-10-11T22:32:46.413Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489142.0,100,20,,,,,,,,,,,,,,2020-10-11T22:32:51.875Z,2020-10-11T22:32:51.879Z,,,,,2020-10-11T22:32:51.880Z,2020-10-11T22:32:51.980Z,2020-10-11T22:32:52.065Z,2020-10-11T22:32:52.877Z,0.14036405086517334,2020-10-11T22:32:52.015Z
2020-10-11T22:32:54.260Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489141.0,1000,1,,,,,,,,,,,,,,2020-10-11T22:32:59.261Z,2020-10-11T22:32:59.266Z,,,,,2020-10-11T22:32:59.266Z,2020-10-11T22:32:59.369Z,2020-10-11T22:32:59.463Z,2020-10-11T22:33:00.277Z,1.3434029817581177,2020-10-11T22:32:59.410Z
2020-10-11T22:33:01.682Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489146.0,1000,10,,,,,,,,,,,,,,2020-10-11T22:33:07.166Z,2020-10-11T22:33:07.171Z,,,,,2020-10-11T22:33:07.171Z,2020-10-11T22:33:07.280Z,2020-10-11T22:33:07.372Z,2020-10-11T22:33:08.187Z,1.3546249866485596,2020-10-11T22:33:07.316Z
2020-10-11T22:33:09.601Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489141.0,1000,20,,,,,,,,,,,,,,2020-10-11T22:33:15.099Z,2020-10-11T22:33:15.104Z,,,,,2020-10-11T22:33:15.104Z,2020-10-11T22:33:15.211Z,2020-10-11T22:33:15.307Z,2020-10-11T22:33:16.261Z,1.3479069471359253,2020-10-11T22:33:15.250Z
2020-10-11T22:33:23.142Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489141.0,5000,1,,,,,,,,,,,,,,2020-10-11T22:33:28.624Z,2020-10-11T22:33:28.630Z,,,,,2020-10-11T22:33:28.630Z,2020-10-11T22:33:28.736Z,2020-10-11T22:33:28.829Z,2020-10-11T22:33:29.639Z,6.770835995674133,2020-10-11T22:33:28.774Z
2020-10-11T22:33:36.561Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489138.0,5000,10,,,,,,,,,,,,,,2020-10-11T22:33:41.998Z,2020-10-11T22:33:42.005Z,,,,,2020-10-11T22:33:42.005Z,2020-10-11T22:33:42.114Z,2020-10-11T22:33:42.201Z,2020-10-11T22:33:43.013Z,6.799325942993164,2020-10-11T22:33:42.150Z
2020-10-11T22:33:49.846Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489141.0,5000,20,,,,,,,,,,,,,,2020-10-11T22:33:55.157Z,2020-10-11T22:33:55.162Z,,,,,2020-10-11T22:33:55.162Z,2020-10-11T22:33:55.268Z,2020-10-11T22:33:55.361Z,2020-10-11T22:33:56.242Z,6.697353959083557,2020-10-11T22:33:55.307Z
2020-10-11T22:34:09.816Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489144.0,10000,1,,,,,,,,,,,,,,2020-10-11T22:34:15.231Z,2020-10-11T22:34:15.236Z,,,,,2020-10-11T22:34:15.236Z,2020-10-11T22:34:15.346Z,2020-10-11T22:34:15.447Z,2020-10-11T22:34:16.274Z,13.376038074493408,2020-10-11T22:34:15.389Z
2020-10-11T22:34:29.889Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489141.0,10000,10,,,,,,,,,,,,,,2020-10-11T22:34:35.364Z,2020-10-11T22:34:35.369Z,,,,,2020-10-11T22:34:35.369Z,2020-10-11T22:34:35.475Z,2020-10-11T22:34:35.572Z,2020-10-11T22:34:36.503Z,13.40711796283722,2020-10-11T22:34:35.516Z
2020-10-11T22:34:50.223Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489141.0,10000,20,,,,,,,,,,,,,,2020-10-11T22:34:55.630Z,2020-10-11T22:34:55.635Z,,,,,2020-10-11T22:34:55.635Z,2020-10-11T22:34:55.744Z,2020-10-11T22:34:55.835Z,2020-10-11T22:34:56.659Z,13.497230052947998,2020-10-11T22:34:55.782Z
2020-10-11T22:35:17.071Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489144.0,15000,1,,,,,,,,,,,,,,2020-10-11T22:35:22.372Z,2020-10-11T22:35:22.377Z,,,,,2020-10-11T22:35:22.377Z,2020-10-11T22:35:22.488Z,2020-10-11T22:35:22.580Z,2020-10-11T22:35:23.452Z,20.130385994911194,2020-10-11T22:35:22.525Z
2020-10-11T22:35:43.965Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489136.0,15000,10,,,,,,,,,,,,,,2020-10-11T22:35:49.371Z,2020-10-11T22:35:49.376Z,,,,,2020-10-11T22:35:49.376Z,2020-10-11T22:35:49.492Z,2020-10-11T22:35:49.577Z,2020-10-11T22:35:50.382Z,20.21595811843872,2020-10-11T22:35:49.529Z
2020-10-11T22:36:11.008Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489140.0,15000,20,,,,,,,,,,,,,,2020-10-11T22:36:16.371Z,2020-10-11T22:36:16.376Z,,,,,2020-10-11T22:36:16.376Z,2020-10-11T22:36:16.475Z,2020-10-11T22:36:16.562Z,2020-10-11T22:36:17.384Z,20.31597101688385,2020-10-11T22:36:16.511Z
2020-10-11T22:36:17.546Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489141.0,100,1,,,,,,,,,,,,,,2020-10-11T22:36:22.887Z,2020-10-11T22:36:22.892Z,,,,,2020-10-11T22:36:22.892Z,2020-10-11T22:36:23.000Z,2020-10-11T22:36:23.093Z,2020-10-11T22:36:23.946Z,0.1410360336303711,2020-10-11T22:36:23.040Z
2020-10-11T22:36:24.120Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489143.0,100,10,,,,,,,,,,,,,,2020-10-11T22:36:29.595Z,2020-10-11T22:36:29.600Z,,,,,2020-10-11T22:36:29.600Z,2020-10-11T22:36:29.709Z,2020-10-11T22:36:29.804Z,2020-10-11T22:36:30.615Z,0.1404050588607788,2020-10-11T22:36:29.748Z
2020-10-11T22:36:30.800Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489143.0,100,20,,,,,,,,,,,,,,2020-10-11T22:36:36.228Z,2020-10-11T22:36:36.233Z,,,,,2020-10-11T22:36:36.234Z,2020-10-11T22:36:36.341Z,2020-10-11T22:36:36.435Z,2020-10-11T22:36:37.243Z,0.13784706592559814,2020-10-11T22:36:36.380Z
2020-10-11T22:36:38.641Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489142.0,1000,1,,,,,,,,,,,,,,2020-10-11T22:36:44.087Z,2020-10-11T22:36:44.092Z,,,,,2020-10-11T22:36:44.092Z,2020-10-11T22:36:44.199Z,2020-10-11T22:36:44.292Z,2020-10-11T22:36:45.120Z,1.360916018486023,2020-10-11T22:36:44.241Z
2020-10-11T22:36:46.508Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489144.0,1000,10,,,,,,,,,,,,,,2020-10-11T22:36:51.887Z,2020-10-11T22:36:51.892Z,,,,,2020-10-11T22:36:51.892Z,2020-10-11T22:36:52.001Z,2020-10-11T22:36:52.101Z,2020-10-11T22:36:52.913Z,1.3340200185775757,2020-10-11T22:36:52.045Z
2020-10-11T22:36:54.344Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489140.0,1000,20,,,,,,,,,,,,,,2020-10-11T22:36:59.344Z,2020-10-11T22:36:59.349Z,,,,,2020-10-11T22:36:59.349Z,2020-10-11T22:36:59.455Z,2020-10-11T22:36:59.548Z,2020-10-11T22:37:00.349Z,1.365065097808838,2020-10-11T22:36:59.496Z
2020-10-11T22:37:07.218Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489142.0,5000,1,,,,,,,,,,,,,,2020-10-11T22:37:12.620Z,2020-10-11T22:37:12.625Z,,,,,2020-10-11T22:37:12.625Z,2020-10-11T22:37:12.730Z,2020-10-11T22:37:12.823Z,2020-10-11T22:37:13.632Z,6.7577890157699585,2020-10-11T22:37:12.769Z
2020-10-11T22:37:20.455Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489142.0,5000,10,,,,,,,,,,,,,,2020-10-11T22:37:25.886Z,2020-10-11T22:37:25.893Z,,,,,2020-10-11T22:37:25.893Z,2020-10-11T22:37:25.998Z,2020-10-11T22:37:26.091Z,2020-10-11T22:37:26.970Z,6.70222008228302,2020-10-11T22:37:26.036Z
2020-10-11T22:37:33.966Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489141.0,5000,20,,,,,,,,,,,,,,2020-10-11T22:37:39.327Z,2020-10-11T22:37:39.334Z,,,,,2020-10-11T22:37:39.334Z,2020-10-11T22:37:39.447Z,2020-10-11T22:37:39.536Z,2020-10-11T22:37:40.344Z,6.858072996139526,2020-10-11T22:37:39.483Z
2020-10-11T22:37:54.022Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489137.0,10000,1,,,,,,,,,,,,,,2020-10-11T22:37:59.022Z,2020-10-11T22:37:59.027Z,,,,,2020-10-11T22:37:59.027Z,2020-10-11T22:37:59.133Z,2020-10-11T22:37:59.226Z,2020-10-11T22:38:00.048Z,13.476338028907776,2020-10-11T22:37:59.173Z
2020-10-11T22:38:13.710Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489143.0,10000,10,,,,,,,,,,,,,,2020-10-11T22:38:19.093Z,2020-10-11T22:38:19.098Z,,,,,2020-10-11T22:38:19.098Z,2020-10-11T22:38:19.207Z,2020-10-11T22:38:19.298Z,2020-10-11T22:38:20.210Z,13.453680992126465,2020-10-11T22:38:19.245Z
2020-10-11T22:38:34.089Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489143.0,10000,20,,,,,,,,,,,,,,2020-10-11T22:38:39.559Z,2020-10-11T22:38:39.563Z,,,,,2020-10-11T22:38:39.563Z,2020-10-11T22:38:39.668Z,2020-10-11T22:38:39.769Z,2020-10-11T22:38:40.625Z,13.650600910186768,2020-10-11T22:38:39.711Z
2020-10-11T22:39:01.140Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489140.0,15000,1,,,,,,,,,,,,,,2020-10-11T22:39:06.619Z,2020-10-11T22:39:06.623Z,,,,,2020-10-11T22:39:06.623Z,2020-10-11T22:39:06.731Z,2020-10-11T22:39:06.826Z,2020-10-11T22:39:07.655Z,20.233608961105347,2020-10-11T22:39:06.772Z
2020-10-11T22:39:28.143Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489139.0,15000,10,,,,,,,,,,,,,,2020-10-11T22:39:33.143Z,2020-10-11T22:39:33.149Z,,,,,2020-10-11T22:39:33.149Z,2020-10-11T22:39:33.256Z,2020-10-11T22:39:33.358Z,2020-10-11T22:39:34.183Z,20.194459080696106,2020-10-11T22:39:33.303Z
2020-10-11T22:39:54.767Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489143.0,15000,20,,,,,,,,,,,,,,2020-10-11T22:39:59.767Z,2020-10-11T22:39:59.771Z,,,,,2020-10-11T22:39:59.772Z,2020-10-11T22:39:59.879Z,2020-10-11T22:39:59.970Z,2020-10-11T22:40:00.789Z,20.27419400215149,2020-10-11T22:39:59.916Z
2020-10-11T22:40:00.956Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489139.0,100,1,,,,,,,,,,,,,,2020-10-11T22:40:06.434Z,2020-10-11T22:40:06.438Z,,,,,2020-10-11T22:40:06.439Z,2020-10-11T22:40:06.545Z,2020-10-11T22:40:06.641Z,2020-10-11T22:40:07.538Z,0.14318597316741943,2020-10-11T22:40:06.585Z
2020-10-11T22:40:07.720Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489141.0,100,10,,,,,,,,,,,,,,2020-10-11T22:40:13.091Z,2020-10-11T22:40:13.096Z,,,,,2020-10-11T22:40:13.096Z,2020-10-11T22:40:13.202Z,2020-10-11T22:40:13.297Z,2020-10-11T22:40:14.164Z,0.14787304401397705,2020-10-11T22:40:13.243Z
2020-10-11T22:40:14.349Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489141.0,100,20,,,,,,,,,,,,,,2020-10-11T22:40:19.833Z,2020-10-11T22:40:19.838Z,,,,,2020-10-11T22:40:19.838Z,2020-10-11T22:40:19.946Z,2020-10-11T22:40:20.043Z,2020-10-11T22:40:20.917Z,0.1377500295639038,2020-10-11T22:40:19.986Z
2020-10-11T22:40:22.297Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489141.0,1000,1,,,,,,,,,,,,,,2020-10-11T22:40:27.619Z,2020-10-11T22:40:27.623Z,,,,,2020-10-11T22:40:27.623Z,2020-10-11T22:40:27.728Z,2020-10-11T22:40:27.821Z,2020-10-11T22:40:28.676Z,1.3422770500183105,2020-10-11T22:40:27.765Z
2020-10-11T22:40:30.080Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489143.0,1000,10,,,,,,,,,,,,,,2020-10-11T22:40:35.490Z,2020-10-11T22:40:35.495Z,,,,,2020-10-11T22:40:35.495Z,2020-10-11T22:40:35.601Z,2020-10-11T22:40:35.691Z,2020-10-11T22:40:36.506Z,1.3538860082626343,2020-10-11T22:40:35.636Z
2020-10-11T22:40:37.941Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489139.0,1000,20,,,,,,,,,,,,,,2020-10-11T22:40:43.399Z,2020-10-11T22:40:43.404Z,,,,,2020-10-11T22:40:43.404Z,2020-10-11T22:40:43.508Z,2020-10-11T22:40:43.597Z,2020-10-11T22:40:44.443Z,1.370455026626587,2020-10-11T22:40:43.545Z
2020-10-11T22:40:51.362Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489140.0,5000,1,,,,,,,,,,,,,,2020-10-11T22:40:56.832Z,2020-10-11T22:40:56.837Z,,,,,2020-10-11T22:40:56.837Z,2020-10-11T22:40:56.944Z,2020-10-11T22:40:57.032Z,2020-10-11T22:40:57.846Z,6.808986067771912,2020-10-11T22:40:56.981Z
2020-10-11T22:41:04.742Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489138.0,5000,10,,,,,,,,,,,,,,2020-10-11T22:41:10.156Z,2020-10-11T22:41:10.161Z,,,,,2020-10-11T22:41:10.161Z,2020-10-11T22:41:10.270Z,2020-10-11T22:41:10.363Z,2020-10-11T22:41:11.185Z,6.774063944816589,2020-10-11T22:41:10.308Z
2020-10-11T22:41:18.068Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489140.0,5000,20,,,,,,,,,,,,,,2020-10-11T22:41:23.523Z,2020-10-11T22:41:23.530Z,,,,,2020-10-11T22:41:23.530Z,2020-10-11T22:41:23.637Z,2020-10-11T22:41:23.732Z,2020-10-11T22:41:24.545Z,6.747897982597351,2020-10-11T22:41:23.678Z
2020-10-11T22:41:38.249Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489139.0,10000,1,,,,,,,,,,,,,,2020-10-11T22:41:43.689Z,2020-10-11T22:41:43.694Z,,,,,2020-10-11T22:41:43.694Z,2020-10-11T22:41:43.804Z,2020-10-11T22:41:43.899Z,2020-10-11T22:41:44.705Z,13.502769947052002,2020-10-11T22:41:43.842Z
2020-10-11T22:41:58.472Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489143.0,10000,10,,,,,,,,,,,,,,2020-10-11T22:42:03.473Z,2020-10-11T22:42:03.478Z,,,,,2020-10-11T22:42:03.478Z,2020-10-11T22:42:03.583Z,2020-10-11T22:42:03.676Z,2020-10-11T22:42:04.499Z,13.559222936630249,2020-10-11T22:42:03.623Z
2020-10-11T22:42:18.203Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489141.0,10000,20,,,,,,,,,,,,,,2020-10-11T22:42:23.622Z,2020-10-11T22:42:23.626Z,,,,,2020-10-11T22:42:23.626Z,2020-10-11T22:42:23.734Z,2020-10-11T22:42:23.828Z,2020-10-11T22:42:24.641Z,13.48161506652832,2020-10-11T22:42:23.773Z
2020-10-11T22:42:44.994Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489138.0,15000,1,,,,,,,,,,,,,,2020-10-11T22:42:50.330Z,2020-10-11T22:42:50.335Z,,,,,2020-10-11T22:42:50.335Z,2020-10-11T22:42:50.440Z,2020-10-11T22:42:50.530Z,2020-10-11T22:42:51.384Z,20.06912100315094,2020-10-11T22:42:50.476Z
2020-10-11T22:43:12.038Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489140.0,15000,10,,,,,,,,,,,,,,2020-10-11T22:43:17.521Z,2020-10-11T22:43:17.525Z,,,,,2020-10-11T22:43:17.525Z,2020-10-11T22:43:17.634Z,2020-10-11T22:43:17.723Z,2020-10-11T22:43:18.536Z,20.357648015022278,2020-10-11T22:43:17.671Z
2020-10-11T22:43:38.929Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489138.0,15000,20,,,,,,,,,,,,,,2020-10-11T22:43:44.397Z,2020-10-11T22:43:44.402Z,,,,,2020-10-11T22:43:44.402Z,2020-10-11T22:43:44.511Z,2020-10-11T22:43:44.600Z,2020-10-11T22:43:45.404Z,20.0818430185318,2020-10-11T22:43:44.547Z
2020-10-11T22:43:45.574Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489141.0,100,1,,,,,,,,,,,,,,2020-10-11T22:43:50.879Z,2020-10-11T22:43:50.884Z,,,,,2020-10-11T22:43:50.884Z,2020-10-11T22:43:50.991Z,2020-10-11T22:43:51.092Z,2020-10-11T22:43:51.897Z,0.1464899778366089,2020-10-11T22:43:51.035Z
2020-10-11T22:43:52.069Z,"MacBookPro15,1",Version 10.15.7 (Build 19H2),original,sender,10489142.0,100,10,,,,,,,,,,,,,,2020-10-11T22:43:57.486Z,2020-10-11T22:43:57.491Z,,,,,2020-10-11T22:43:57.491Z,2020-10-11T22:43:57.608Z,2020-10-11T22:43:57.697Z,2020-10-11T22:43:58.595Z,0.14113891124725342,2020-10-11T22:43:57.645Z
